Dates,Monetary Base
26/09/2016,683.810
27/09/2016,683.010
28/09/2016,682.262
29/09/2016,681.242
30/09/2016,681.289
01/10/2016,682.655
02/10/2016,682.655
03/10/2016,684.042
04/10/2016,684.942
05/10/2016,686.485
06/10/2016,687.501
07/10/2016,690.287
08/10/2016,692.377
09/10/2016,694.003
10/10/2016,695.303
11/10/2016,696.811
12/10/2016,697.879
13/10/2016,698.647
14/10/2016,699.281
15/10/2016,699.831
16/10/2016,700.312
17/10/2016,700.536
18/10/2016,700.511
19/10/2016,699.712
20/10/2016,699.309
21/10/2016,698.809
22/10/2016,698.354
23/10/2016,697.939
24/10/2016,697.463
25/10/2016,697.077
26/10/2016,696.172
27/10/2016,695.200
28/10/2016,695.424
29/10/2016,695.633
30/10/2016,695.828
31/10/2016,695.131
01/11/2016,717.898
02/11/2016,710.986
03/11/2016,708.923
04/11/2016,712.072
05/11/2016,713.961
06/11/2016,715.221
07/11/2016,716.377
08/11/2016,717.366
09/11/2016,718.486
10/11/2016,719.164
11/11/2016,719.149
12/11/2016,719.137
13/11/2016,719.126
14/11/2016,719.017
15/11/2016,718.941
16/11/2016,720.064
17/11/2016,720.825
18/11/2016,721.239
19/11/2016,721.610
20/11/2016,721.943
21/11/2016,722.250
22/11/2016,722.379
23/11/2016,721.905
24/11/2016,721.186
25/11/2016,720.469
26/11/2016,719.807
27/11/2016,719.195
28/11/2016,718.626
29/11/2016,718.948
30/11/2016,718.872
01/12/2016,758.560
02/12/2016,757.684
03/12/2016,757.391
04/12/2016,757.245
05/12/2016,758.084
06/12/2016,757.948
07/12/2016,760.008
08/12/2016,761.552
09/12/2016,762.754
10/12/2016,763.715
11/12/2016,764.501
12/12/2016,765.648
13/12/2016,766.754
14/12/2016,769.455
15/12/2016,770.926
16/12/2016,772.211
17/12/2016,773.345
18/12/2016,774.353
19/12/2016,775.236
20/12/2016,776.523
21/12/2016,778.659
22/12/2016,779.947
23/12/2016,780.765
24/12/2016,781.515
25/12/2016,782.205
26/12/2016,782.853
27/12/2016,783.393
28/12/2016,784.407
29/12/2016,785.566
30/12/2016,786.769
31/12/2016,787.895
01/01/2017,821.664
02/01/2017,838.308
03/01/2017,844.381
04/01/2017,846.370
05/01/2017,845.724
06/01/2017,844.790
07/01/2017,844.123
08/01/2017,843.623
09/01/2017,843.142
10/01/2017,843.534
11/01/2017,839.513
12/01/2017,836.043
13/01/2017,832.815
14/01/2017,830.049
15/01/2017,827.652
16/01/2017,825.297
17/01/2017,821.912
18/01/2017,820.376
19/01/2017,818.812
20/01/2017,817.589
21/01/2017,816.482
22/01/2017,815.476
23/01/2017,814.686
24/01/2017,814.251
25/01/2017,814.362
26/01/2017,814.586
27/01/2017,814.607
28/01/2017,814.628
29/01/2017,814.646
30/01/2017,815.073
31/01/2017,815.487
01/02/2017,830.588
02/02/2017,827.257
03/02/2017,826.413
04/02/2017,825.991
05/02/2017,825.738
06/02/2017,826.309
07/02/2017,829.220
08/02/2017,831.193
09/02/2017,832.267
10/02/2017,833.245
11/02/2017,834.045
12/02/2017,834.712
13/02/2017,834.973
14/02/2017,835.113
15/02/2017,835.124
16/02/2017,834.322
17/02/2017,833.080
18/02/2017,831.976
19/02/2017,830.988
20/02/2017,830.006
21/02/2017,830.311
22/02/2017,829.909
23/02/2017,829.709
24/02/2017,829.085
25/02/2017,828.511
26/02/2017,827.982
27/02/2017,827.491
28/02/2017,827.036
01/03/2017,854.352
02/03/2017,851.932
03/03/2017,844.435
04/03/2017,840.687
05/03/2017,838.438
06/03/2017,833.203
07/03/2017,825.886
08/03/2017,820.063
09/03/2017,815.795
10/03/2017,814.163
11/03/2017,812.827
12/03/2017,811.714
13/03/2017,810.178
14/03/2017,809.206
15/03/2017,809.405
16/03/2017,807.740
17/03/2017,805.796
18/03/2017,804.067
19/03/2017,802.520
20/03/2017,801.915
21/03/2017,801.281
22/03/2017,800.399
23/03/2017,799.309
24/03/2017,798.310
25/03/2017,797.391
26/03/2017,796.543
27/03/2017,795.373
28/03/2017,793.811
29/03/2017,792.450
30/03/2017,791.798
31/03/2017,790.603
01/04/2017,754.752
02/04/2017,754.752
03/04/2017,767.545
04/04/2017,772.186
05/04/2017,773.363
06/04/2017,774.289
07/04/2017,775.073
08/04/2017,775.662
09/04/2017,776.119
10/04/2017,777.681
11/04/2017,778.793
12/04/2017,778.621
13/04/2017,778.475
14/04/2017,778.350
15/04/2017,778.242
16/04/2017,778.147
17/04/2017,779.187
18/04/2017,780.107
19/04/2017,783.021
20/04/2017,784.457
21/04/2017,784.920
22/04/2017,785.342
23/04/2017,785.727
24/04/2017,786.709
25/04/2017,787.331
26/04/2017,787.716
27/04/2017,788.518
28/04/2017,788.782
29/04/2017,789.028
30/04/2017,789.258
01/05/2017,795.910
02/05/2017,808.022
03/05/2017,811.278
04/05/2017,811.832
05/05/2017,812.459
06/05/2017,812.876
07/05/2017,813.174
08/05/2017,811.677
09/05/2017,810.185
10/05/2017,808.537
11/05/2017,807.189
12/05/2017,805.412
13/05/2017,803.909
14/05/2017,802.621
15/05/2017,800.961
16/05/2017,799.218
17/05/2017,799.121
18/05/2017,798.573
19/05/2017,797.717
20/05/2017,796.948
21/05/2017,796.251
22/05/2017,795.342
23/05/2017,794.138
24/05/2017,792.393
25/05/2017,790.788
26/05/2017,789.593
27/05/2017,788.486
28/05/2017,787.459
29/05/2017,786.355
30/05/2017,785.265
31/05/2017,784.356
01/06/2017,787.403
02/06/2017,786.557
03/06/2017,786.274
04/06/2017,786.133
05/06/2017,785.261
06/06/2017,788.013
07/06/2017,792.256
08/06/2017,795.139
09/06/2017,796.526
10/06/2017,797.636
11/06/2017,798.544
12/06/2017,799.088
13/06/2017,798.705
14/06/2017,798.304
15/06/2017,797.983
16/06/2017,796.803
17/06/2017,795.762
18/06/2017,794.837
19/06/2017,794.086
20/06/2017,793.410
21/06/2017,797.408
22/06/2017,800.277
23/06/2017,802.302
24/06/2017,804.158
25/06/2017,805.866
26/06/2017,806.947
27/06/2017,807.280
28/06/2017,808.403
29/06/2017,809.441
30/06/2017,810.230
01/07/2017,833.104
02/07/2017,833.104
03/07/2017,842.667
04/07/2017,847.652
05/07/2017,848.687
06/07/2017,849.738
07/07/2017,850.702
08/07/2017,851.425
09/07/2017,851.987
10/07/2017,852.628
11/07/2017,852.777
12/07/2017,852.269
13/07/2017,851.240
14/07/2017,849.954
15/07/2017,848.839
16/07/2017,847.864
17/07/2017,846.617
18/07/2017,845.027
19/07/2017,846.712
20/07/2017,847.737
21/07/2017,848.128
22/07/2017,848.483
23/07/2017,848.808
24/07/2017,849.296
25/07/2017,849.962
26/07/2017,850.596
27/07/2017,851.018
28/07/2017,851.170
29/07/2017,851.313
30/07/2017,851.445
31/07/2017,850.827
01/08/2017,870.966
02/08/2017,870.786
03/08/2017,870.950
04/08/2017,870.167
05/08/2017,869.696
06/08/2017,869.383
07/08/2017,869.489
08/08/2017,868.940
09/08/2017,867.437
10/08/2017,865.529
11/08/2017,863.047
12/08/2017,860.979
13/08/2017,859.229
14/08/2017,857.972
15/08/2017,856.720
16/08/2017,859.441
17/08/2017,860.749
18/08/2017,860.785
19/08/2017,860.817
20/08/2017,860.845
21/08/2017,860.871
22/08/2017,861.321
23/08/2017,861.838
24/08/2017,861.749
25/08/2017,861.185
26/08/2017,860.665
27/08/2017,860.184
28/08/2017,860.148
29/08/2017,859.987
30/08/2017,859.571
31/08/2017,858.888
01/09/2017,865.617
02/09/2017,865.617
03/09/2017,865.617
04/09/2017,866.278
05/09/2017,867.626
06/09/2017,867.471
07/09/2017,866.405
08/09/2017,865.259
09/09/2017,864.368
10/09/2017,863.656
11/09/2017,864.203
12/09/2017,864.506
13/09/2017,864.735
14/09/2017,864.471
15/09/2017,863.189
16/09/2017,862.067
17/09/2017,861.077
18/09/2017,861.212
19/09/2017,861.016
20/09/2017,864.271
21/09/2017,866.929
22/09/2017,868.142
23/09/2017,869.249
24/09/2017,870.265
25/09/2017,870.659
26/09/2017,871.925
27/09/2017,872.483
28/09/2017,872.581
29/09/2017,872.426
30/09/2017,872.282
01/10/2017,868.105
02/10/2017,879.872
03/10/2017,881.817
04/10/2017,886.875
05/10/2017,890.235
06/10/2017,891.084
07/10/2017,891.691
08/10/2017,892.146
09/10/2017,892.628
10/10/2017,892.002
11/10/2017,891.651
12/10/2017,891.457
13/10/2017,890.655
14/10/2017,889.967
15/10/2017,889.371
16/10/2017,888.850
17/10/2017,887.931
18/10/2017,889.329
19/10/2017,889.500
20/10/2017,889.427
21/10/2017,889.361
22/10/2017,889.301
23/10/2017,889.400
24/10/2017,889.229
25/10/2017,888.624
26/10/2017,887.906
27/10/2017,888.187
28/10/2017,888.447
29/10/2017,888.690
30/10/2017,888.442
31/10/2017,887.850
01/11/2017,906.649
02/11/2017,913.209
03/11/2017,914.752
04/11/2017,915.524
05/11/2017,915.987
06/11/2017,916.296
07/11/2017,916.525
08/11/2017,916.400
09/11/2017,916.660
10/11/2017,916.263
11/11/2017,915.939
12/11/2017,915.668
13/11/2017,914.893
14/11/2017,913.694
15/11/2017,914.949
16/11/2017,914.077
17/11/2017,912.327
18/11/2017,910.771
19/11/2017,909.380
20/11/2017,908.127
21/11/2017,907.417
22/11/2017,907.169
23/11/2017,907.117
24/11/2017,907.681
25/11/2017,908.199
26/11/2017,908.678
27/11/2017,908.440
28/11/2017,907.804
29/11/2017,907.385
30/11/2017,906.483
01/12/2017,931.301
02/12/2017,931.301
03/12/2017,931.301
04/12/2017,931.646
05/12/2017,932.913
06/12/2017,933.714
07/12/2017,935.627
08/12/2017,937.061
09/12/2017,938.177
10/12/2017,939.070
11/12/2017,939.899
12/12/2017,941.077
13/12/2017,942.855
14/12/2017,944.159
15/12/2017,947.442
16/12/2017,950.314
17/12/2017,952.848
18/12/2017,954.988
19/12/2017,956.736
20/12/2017,962.747
21/12/2017,966.206
22/12/2017,969.202
23/12/2017,971.938
24/12/2017,974.445
25/12/2017,976.752
26/12/2017,978.607
27/12/2017,979.598
28/12/2017,980.683
29/12/2017,981.387
30/12/2017,982.045
31/12/2017,982.660
01/01/2018,1.001.113
02/01/2018,1.039.842
03/01/2018,1.047.314
04/01/2018,1.046.826
05/01/2018,1.045.407
06/01/2018,1.044.461
07/01/2018,1.043.785
08/01/2018,1.041.650
09/01/2018,1.039.017
10/01/2018,1.037.794
11/01/2018,1.037.354
12/01/2018,1.036.508
13/01/2018,1.035.793
14/01/2018,1.035.179
15/01/2018,1.033.923
16/01/2018,1.032.443
17/01/2018,1.034.099
18/01/2018,1.034.530
19/01/2018,1.034.458
20/01/2018,1.034.393
21/01/2018,1.034.333
22/01/2018,1.034.150
23/01/2018,1.033.187
24/01/2018,1.031.881
25/01/2018,1.031.842
26/01/2018,1.031.348
27/01/2018,1.030.891
28/01/2018,1.030.466
29/01/2018,1.029.588
30/01/2018,1.028.700
31/01/2018,1.026.680
01/02/2018,1.025.020
02/02/2018,1.024.490
03/02/2018,1.024.313
04/02/2018,1.024.224
05/02/2018,1.025.976
06/02/2018,1.026.214
07/02/2018,1.032.353
08/02/2018,1.035.304
09/02/2018,1.038.725
10/02/2018,1.041.462
11/02/2018,1.043.702
12/02/2018,1.045.568
13/02/2018,1.047.147
14/02/2018,1.045.525
15/02/2018,1.043.723
16/02/2018,1.040.505
17/02/2018,1.037.666
18/02/2018,1.035.142
19/02/2018,1.032.509
20/02/2018,1.029.443
21/02/2018,1.030.979
22/02/2018,1.030.860
23/02/2018,1.030.960
24/02/2018,1.031.051
25/02/2018,1.031.135
26/02/2018,1.030.548
27/02/2018,1.029.666
28/02/2018,1.028.710
01/03/2018,1.068.068
02/03/2018,1.074.325
03/03/2018,1.076.410
04/03/2018,1.077.453
05/03/2018,1.070.070
06/03/2018,1.064.604
07/03/2018,1.061.077
08/03/2018,1.058.692
09/03/2018,1.056.557
10/03/2018,1.054.850
11/03/2018,1.053.452
12/03/2018,1.054.279
13/03/2018,1.054.746
14/03/2018,1.056.297
15/03/2018,1.054.043
16/03/2018,1.049.676
17/03/2018,1.045.822
18/03/2018,1.042.397
19/03/2018,1.039.283
20/03/2018,1.035.481
21/03/2018,1.033.620
22/03/2018,1.031.910
23/03/2018,1.030.678
24/03/2018,1.029.548
25/03/2018,1.028.509
26/03/2018,1.027.532
27/03/2018,1.026.038
28/03/2018,1.024.946
29/03/2018,1.023.930
30/03/2018,1.022.981
31/03/2018,1.022.094
01/04/2018,995.473
02/04/2018,995.473
03/04/2018,1.023.648
04/04/2018,1.038.059
05/04/2018,1.041.019
06/04/2018,1.040.239
07/04/2018,1.039.682
08/04/2018,1.039.263
09/04/2018,1.037.238
10/04/2018,1.035.186
11/04/2018,1.034.652
12/04/2018,1.033.626
13/04/2018,1.031.963
14/04/2018,1.030.538
15/04/2018,1.029.303
16/04/2018,1.026.361
17/04/2018,1.024.380
18/04/2018,1.026.252
19/04/2018,1.026.695
20/04/2018,1.026.335
21/04/2018,1.026.008
22/04/2018,1.025.712
23/04/2018,1.025.509
24/04/2018,1.024.664
25/04/2018,1.023.425
26/04/2018,1.022.870
27/04/2018,1.021.999
28/04/2018,1.021.190
29/04/2018,1.020.438
30/04/2018,1.019.735
01/05/2018,999.359
02/05/2018,1.026.960
03/05/2018,1.033.466
04/05/2018,1.037.561
05/05/2018,1.040.018
06/05/2018,1.041.656
07/05/2018,1.038.722
08/05/2018,1.034.060
09/05/2018,1.030.504
10/05/2018,1.028.522
11/05/2018,1.028.896
12/05/2018,1.029.207
13/05/2018,1.029.470
14/05/2018,1.031.460
15/05/2018,1.033.257
16/05/2018,1.036.719
17/05/2018,1.039.019
18/05/2018,1.039.630
19/05/2018,1.040.176
20/05/2018,1.040.668
21/05/2018,1.040.208
22/05/2018,1.038.460
23/05/2018,1.036.538
24/05/2018,1.033.883
25/05/2018,1.031.441
26/05/2018,1.029.186
27/05/2018,1.027.098
28/05/2018,1.025.880
29/05/2018,1.024.353
30/05/2018,1.023.787
31/05/2018,1.023.680
01/06/2018,1.038.765
02/06/2018,1.038.765
03/06/2018,1.038.765
04/06/2018,1.042.506
05/06/2018,1.046.144
06/06/2018,1.048.815
07/06/2018,1.050.917
08/06/2018,1.048.036
09/06/2018,1.045.795
10/06/2018,1.044.002
11/06/2018,1.042.872
12/06/2018,1.042.419
13/06/2018,1.042.074
14/06/2018,1.042.502
15/06/2018,1.043.353
16/06/2018,1.044.098
17/06/2018,1.044.755
18/06/2018,1.044.858
19/06/2018,1.044.482
20/06/2018,1.044.143
21/06/2018,1.052.603
22/06/2018,1.057.031
23/06/2018,1.061.073
24/06/2018,1.064.779
25/06/2018,1.068.284
26/06/2018,1.069.013
27/06/2018,1.068.364
28/06/2018,1.067.094
29/06/2018,1.066.285
30/06/2018,1.065.530
01/07/2018,1.043.632
02/07/2018,1.090.993
03/07/2018,1.092.122
04/07/2018,1.096.618
05/07/2018,1.108.017
06/07/2018,1.109.279
07/07/2018,1.110.181
08/07/2018,1.110.857
09/07/2018,1.111.383
10/07/2018,1.110.116
11/07/2018,1.107.890
12/07/2018,1.104.844
13/07/2018,1.103.383
14/07/2018,1.102.130
15/07/2018,1.101.045
16/07/2018,1.098.718
17/07/2018,1.096.776
18/07/2018,1.103.487
19/07/2018,1.108.312
20/07/2018,1.110.316
21/07/2018,1.112.128
22/07/2018,1.113.776
23/07/2018,1.115.301
24/07/2018,1.115.509
25/07/2018,1.114.731
26/07/2018,1.114.820
27/07/2018,1.114.207
28/07/2018,1.113.638
29/07/2018,1.113.108
30/07/2018,1.112.204
31/07/2018,1.110.740
01/08/2018,1.117.244
02/08/2018,1.125.686
03/08/2018,1.134.830
04/08/2018,1.139.402
05/08/2018,1.142.146
06/08/2018,1.145.149
07/08/2018,1.147.377
08/08/2018,1.148.878
09/08/2018,1.149.036
10/08/2018,1.149.101
11/08/2018,1.149.153
12/08/2018,1.149.197
13/08/2018,1.149.229
14/08/2018,1.147.457
15/08/2018,1.158.151
16/08/2018,1.165.657
17/08/2018,1.169.535
18/08/2018,1.172.982
19/08/2018,1.176.067
20/08/2018,1.178.843
21/08/2018,1.181.519
22/08/2018,1.184.520
23/08/2018,1.187.161
24/08/2018,1.189.149
25/08/2018,1.190.979
26/08/2018,1.192.668
27/08/2018,1.193.151
28/08/2018,1.193.760
29/08/2018,1.195.589
30/08/2018,1.196.725
31/08/2018,1.197.097
01/09/2018,1.208.276
02/09/2018,1.208.276
03/09/2018,1.217.066
04/09/2018,1.221.778
05/09/2018,1.228.199
06/09/2018,1.239.980
07/09/2018,1.252.303
08/09/2018,1.261.546
09/09/2018,1.268.734
10/09/2018,1.272.991
11/09/2018,1.275.949
12/09/2018,1.277.483
13/09/2018,1.278.831
14/09/2018,1.279.933
15/09/2018,1.280.888
16/09/2018,1.281.723
17/09/2018,1.279.959
18/09/2018,1.277.360
19/09/2018,1.282.041
20/09/2018,1.282.872
21/09/2018,1.280.301
22/09/2018,1.277.963
23/09/2018,1.275.828
24/09/2018,1.273.524
25/09/2018,1.273.201
26/09/2018,1.272.956
27/09/2018,1.273.106
28/09/2018,1.272.268
29/09/2018,1.271.489
30/09/2018,1.270.761
01/10/2018,1.286.207
02/10/2018,1.262.694
03/10/2018,1.257.711
04/10/2018,1.257.676
05/10/2018,1.262.188
06/10/2018,1.265.196
07/10/2018,1.267.345
08/10/2018,1.267.376
09/10/2018,1.266.320
10/10/2018,1.265.680
11/10/2018,1.265.033
12/10/2018,1.262.984
13/10/2018,1.261.250
14/10/2018,1.259.763
15/10/2018,1.258.475
16/10/2018,1.257.906
17/10/2018,1.261.467
18/10/2018,1.261.294
19/10/2018,1.259.260
20/10/2018,1.257.430
21/10/2018,1.255.775
22/10/2018,1.254.067
23/10/2018,1.253.006
24/10/2018,1.253.631
25/10/2018,1.254.079
26/10/2018,1.254.906
27/10/2018,1.255.673
28/10/2018,1.256.385
29/10/2018,1.256.126
30/10/2018,1.255.337
31/10/2018,1.252.103
01/11/2018,1.244.047
02/11/2018,1.237.805
03/11/2018,1.235.724
04/11/2018,1.234.684
05/11/2018,1.222.762
06/11/2018,1.214.814
07/11/2018,1.223.373
08/11/2018,1.229.830
09/11/2018,1.234.807
10/11/2018,1.238.789
11/11/2018,1.242.046
12/11/2018,1.242.479
13/11/2018,1.238.361
14/11/2018,1.234.283
15/11/2018,1.230.375
16/11/2018,1.227.595
17/11/2018,1.225.143
18/11/2018,1.222.963
19/11/2018,1.221.012
20/11/2018,1.220.178
21/11/2018,1.223.811
22/11/2018,1.227.976
23/11/2018,1.234.769
24/11/2018,1.240.996
25/11/2018,1.246.725
26/11/2018,1.251.986
27/11/2018,1.255.278
28/11/2018,1.257.498
29/11/2018,1.256.856
30/11/2018,1.256.257
01/12/2018,1.238.891
02/12/2018,1.238.891
03/12/2018,1.241.293
04/12/2018,1.235.917
05/12/2018,1.227.479
06/12/2018,1.223.874
07/12/2018,1.225.603
08/12/2018,1.226.901
09/12/2018,1.227.909
10/12/2018,1.232.950
11/12/2018,1.239.322
12/12/2018,1.246.541
13/12/2018,1.254.893
14/12/2018,1.264.668
15/12/2018,1.273.139
16/12/2018,1.280.552
17/12/2018,1.287.347
18/12/2018,1.292.340
19/12/2018,1.297.806
20/12/2018,1.302.311
21/12/2018,1.306.781
22/12/2018,1.310.845
23/12/2018,1.314.556
24/12/2018,1.317.957
25/12/2018,1.321.086
26/12/2018,1.323.917
27/12/2018,1.326.108
28/12/2018,1.329.067
29/12/2018,1.331.823
30/12/2018,1.334.395
31/12/2018,1.336.800
01/01/2019,1.408.977
02/01/2019,1.397.037
03/01/2019,1.382.736
04/01/2019,1.373.445
05/01/2019,1.367.870
06/01/2019,1.364.154
07/01/2019,1.359.803
08/01/2019,1.357.674
09/01/2019,1.353.395
10/01/2019,1.350.205
11/01/2019,1.346.772
12/01/2019,1.343.911
13/01/2019,1.341.491
14/01/2019,1.341.214
15/01/2019,1.341.196
16/01/2019,1.340.792
17/01/2019,1.340.798
18/01/2019,1.339.331
19/01/2019,1.338.018
20/01/2019,1.336.837
21/01/2019,1.336.260
22/01/2019,1.336.540
23/01/2019,1.337.299
24/01/2019,1.338.377
25/01/2019,1.339.534
26/01/2019,1.340.603
27/01/2019,1.341.593
28/01/2019,1.342.494
29/01/2019,1.344.110
30/01/2019,1.345.347
31/01/2019,1.345.587
01/02/2019,1.441.458
02/02/2019,1.441.458
03/02/2019,1.441.458
04/02/2019,1.433.258
05/02/2019,1.423.064
06/02/2019,1.414.371
07/02/2019,1.403.649
08/02/2019,1.394.153
09/02/2019,1.386.768
10/02/2019,1.380.859
11/02/2019,1.375.001
12/02/2019,1.370.047
13/02/2019,1.364.120
14/02/2019,1.359.105
15/02/2019,1.355.014
16/02/2019,1.351.433
17/02/2019,1.348.275
18/02/2019,1.345.629
19/02/2019,1.343.867
20/02/2019,1.341.720
21/02/2019,1.339.677
22/02/2019,1.338.561
23/02/2019,1.337.541
24/02/2019,1.336.607
25/02/2019,1.337.186
26/02/2019,1.338.584
27/02/2019,1.341.012
28/02/2019,1.343.229
01/03/2019,1.403.592
02/03/2019,1.403.592
03/03/2019,1.403.592
04/03/2019,1.403.592
05/03/2019,1.403.592
06/03/2019,1.397.476
07/03/2019,1.384.363
08/03/2019,1.372.200
09/03/2019,1.362.739
10/03/2019,1.355.171
11/03/2019,1.346.053
12/03/2019,1.338.641
13/03/2019,1.332.519
14/03/2019,1.328.934
15/03/2019,1.326.041
16/03/2019,1.323.510
17/03/2019,1.321.276
18/03/2019,1.319.129
19/03/2019,1.316.817
20/03/2019,1.314.458
21/03/2019,1.312.988
22/03/2019,1.311.676
23/03/2019,1.310.478
24/03/2019,1.309.381
25/03/2019,1.308.702
26/03/2019,1.308.952
27/03/2019,1.309.622
28/03/2019,1.310.410
29/03/2019,1.311.828
30/03/2019,1.313.151
31/03/2019,1.314.389
01/04/2019,1.362.163
02/04/2019,1.362.163
03/04/2019,1.357.991
04/04/2019,1.355.252
05/04/2019,1.347.940
06/04/2019,1.343.065
07/04/2019,1.339.583
08/04/2019,1.333.255
09/04/2019,1.328.413
10/04/2019,1.324.947
11/04/2019,1.322.865
12/04/2019,1.322.681
13/04/2019,1.322.526
14/04/2019,1.322.393
15/04/2019,1.322.053
16/04/2019,1.321.184
17/04/2019,1.317.708
18/04/2019,1.314.619
19/04/2019,1.311.855
20/04/2019,1.309.367
21/04/2019,1.307.116
22/04/2019,1.305.355
23/04/2019,1.304.595
24/04/2019,1.305.155
25/04/2019,1.307.077
26/04/2019,1.311.355
27/04/2019,1.315.317
28/04/2019,1.318.996
29/04/2019,1.322.131
30/04/2019,1.324.824
01/05/2019,1.402.919
02/05/2019,1.400.081
03/05/2019,1.398.563
04/05/2019,1.397.805
05/05/2019,1.397.349
06/05/2019,1.393.230
07/05/2019,1.390.188
08/05/2019,1.382.360
09/05/2019,1.373.728
10/05/2019,1.365.096
11/05/2019,1.358.034
12/05/2019,1.352.148
13/05/2019,1.348.849
14/05/2019,1.347.705
15/05/2019,1.347.826
16/05/2019,1.347.782
17/05/2019,1.347.980
18/05/2019,1.348.156
19/05/2019,1.348.313
20/05/2019,1.347.810
21/05/2019,1.346.508
22/05/2019,1.345.838
23/05/2019,1.345.809
24/05/2019,1.344.525
25/05/2019,1.343.343
26/05/2019,1.342.253
27/05/2019,1.341.936
28/05/2019,1.341.918
29/05/2019,1.342.051
30/05/2019,1.342.178
31/05/2019,1.342.638
01/06/2019,1.356.452
02/06/2019,1.356.452
03/06/2019,1.372.635
04/06/2019,1.377.177
05/06/2019,1.371.396
06/06/2019,1.357.295
07/06/2019,1.348.406
08/06/2019,1.341.738
09/06/2019,1.336.553
10/06/2019,1.332.920
11/06/2019,1.330.169
12/06/2019,1.329.718
13/06/2019,1.328.955
14/06/2019,1.328.524
15/06/2019,1.328.151
16/06/2019,1.327.824
17/06/2019,1.327.536
18/06/2019,1.328.362
19/06/2019,1.329.241
20/06/2019,1.330.031
21/06/2019,1.330.358
22/06/2019,1.330.655
23/06/2019,1.330.927
24/06/2019,1.331.703
25/06/2019,1.333.081
26/06/2019,1.335.749
27/06/2019,1.338.178
28/06/2019,1.339.521
29/06/2019,1.340.772
30/06/2019,1.341.940
01/07/2019,1.412.781
02/07/2019,1.398.491
03/07/2019,1.374.179
04/07/2019,1.365.949
05/07/2019,1.361.828
06/07/2019,1.359.081
07/07/2019,1.357.118
08/07/2019,1.355.646
09/07/2019,1.354.501
10/07/2019,1.353.040
11/07/2019,1.353.120
12/07/2019,1.352.559
13/07/2019,1.352.084
14/07/2019,1.351.678
15/07/2019,1.353.147
16/07/2019,1.355.230
17/07/2019,1.358.070
18/07/2019,1.361.806
19/07/2019,1.366.240
20/07/2019,1.370.231
21/07/2019,1.373.841
22/07/2019,1.375.147
23/07/2019,1.377.099
24/07/2019,1.379.002
25/07/2019,1.381.469
26/07/2019,1.382.842
27/07/2019,1.384.113
28/07/2019,1.385.293
29/07/2019,1.384.935
30/07/2019,1.382.947
31/07/2019,1.381.539
01/08/2019,1.315.810
02/08/2019,1.320.694
03/08/2019,1.322.322
04/08/2019,1.323.136
05/08/2019,1.328.866
06/08/2019,1.332.391
07/08/2019,1.335.559
08/08/2019,1.338.208
09/08/2019,1.338.935
10/08/2019,1.339.516
11/08/2019,1.339.992
12/08/2019,1.352.282
13/08/2019,1.361.081
14/08/2019,1.361.069
15/08/2019,1.359.787
16/08/2019,1.353.160
17/08/2019,1.347.313
18/08/2019,1.342.115
19/08/2019,1.337.465
20/08/2019,1.332.646
21/08/2019,1.330.155
22/08/2019,1.328.499
23/08/2019,1.324.891
24/08/2019,1.321.584
25/08/2019,1.318.542
26/08/2019,1.317.680
27/08/2019,1.314.898
28/08/2019,1.313.247
29/08/2019,1.313.805
30/08/2019,1.313.218
31/08/2019,1.312.668
01/09/2019,1.296.173
02/09/2019,1.437.031
03/09/2019,1.468.610
04/09/2019,1.475.550
05/09/2019,1.472.955
06/09/2019,1.464.702
07/09/2019,1.458.808
08/09/2019,1.454.387
09/09/2019,1.440.659
10/09/2019,1.430.809
11/09/2019,1.424.536
12/09/2019,1.418.415
13/09/2019,1.410.766
14/09/2019,1.404.210
15/09/2019,1.398.528
16/09/2019,1.391.713
17/09/2019,1.386.476
18/09/2019,1.380.389
19/09/2019,1.374.863
20/09/2019,1.370.758
21/09/2019,1.367.044
22/09/2019,1.363.667
23/09/2019,1.360.094
24/09/2019,1.356.053
25/09/2019,1.353.010
26/09/2019,1.350.127
27/09/2019,1.347.649
28/09/2019,1.345.348
29/09/2019,1.343.206
30/09/2019,1.342.100
01/10/2019,1.336.755
02/10/2019,1.328.679
03/10/2019,1.330.074
04/10/2019,1.331.416
05/10/2019,1.332.221
06/10/2019,1.332.758
07/10/2019,1.332.177
08/10/2019,1.330.777
09/10/2019,1.333.189
10/10/2019,1.332.961
11/10/2019,1.335.715
12/10/2019,1.338.010
13/10/2019,1.339.952
14/10/2019,1.341.616
15/10/2019,1.344.490
16/10/2019,1.347.034
17/10/2019,1.349.218
18/10/2019,1.350.980
19/10/2019,1.352.557
20/10/2019,1.353.976
21/10/2019,1.356.792
22/10/2019,1.360.039
23/10/2019,1.364.626
24/10/2019,1.368.052
25/10/2019,1.372.817
26/10/2019,1.377.216
27/10/2019,1.381.289
28/10/2019,1.382.833
29/10/2019,1.384.000
30/10/2019,1.386.325
31/10/2019,1.386.354
01/11/2019,1.449.073
02/11/2019,1.449.073
03/11/2019,1.449.073
04/11/2019,1.446.325
05/11/2019,1.440.604
06/11/2019,1.436.789
07/11/2019,1.435.824
08/11/2019,1.439.178
09/11/2019,1.441.785
10/11/2019,1.443.872
11/11/2019,1.450.857
12/11/2019,1.460.909
13/11/2019,1.470.334
14/11/2019,1.479.745
15/11/2019,1.488.478
16/11/2019,1.496.119
